Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Carson Whisenhunt","ECU",20,6,2,3.774193548387097,13,13,0,0,0,62,255,50,28,26,2,22,1,8,0,79,"Carson Whisenhunt","31676",687931
"Chandler Jozwiak","TA&M",22,2,4,3.4838709677419355,28,0,0,0,8,62,265,54,26,24,4,18,15,7,0,79,"Chandler Jozwiak","sa3017307",685001
"Jake Rice","KENN",23,9,2,1.9285714942581822,13,13,0,0,0,74.2,295,48,21,16,4,24,4,4,0,79,"Jake Rice","sa3017593",687095
"Nate Lavender","ILL",21,7,2,4.105263157894737,13,9,0,0,0,57,247,55,28,26,7,15,7,3,0,79,"Nate Lavender","sa3017917",681320
"Kamron Fields","TXSO",22,4,6,5.029411764705882,13,11,2,0,1,68,314,69,53,38,5,37,6,7,0,79,"Kamron Fields","sa3017919",693820
"Micah Dallas","TTU",21,4,3,3.510000133895879,17,10,0,0,2,66.2,279,61,34,26,6,20,3,11,0,79,"Micah Dallas","sa3020391",690921
"Nick Pinto","UCI",21,7,4,3.426923177482111,17,16,0,0,0,86.2,378,83,45,33,7,26,12,4,0,79,"Nick Pinto","sa3025641",688902
"Sam Benschoter","MSU",,3,5,7.399038190143358,14,8,0,0,1,69.1,329,85,60,57,4,32,13,9,2,79,"Sam Benschoter","sa3026985",
"Jacob Coats","HCU",,3,8,5.170212598103865,14,14,2,0,0,78.1,348,77,47,45,7,35,6,8,0,79,"Jacob Coats","sa3029071",
"Hunter Davidson","UNA",24,2,6,5.142857142857143,13,12,0,0,0,70,320,91,47,40,13,18,5,6,0,79,"Hunter Davidson","sa3029864",
"Evan Gates","NCAT",23,4,4,4.373239554102711,21,2,0,0,5,47.1,208,48,27,23,2,15,2,2,0,79,"Evan Gates","sa3032044",
"Miles Smith","USA",,7,1,2.1774194218241605,19,7,0,0,2,82.2,334,66,25,20,3,21,4,6,0,79,"Miles Smith","sa3042605",
"Rhett Lowder","WAKE",19,4,2,6.118226830927913,14,12,0,0,0,67.2,308,79,51,46,14,22,6,5,0,78,"Rhett Lowder","33876",695076
"Jack Leftwich","FLA",22,7,4,3.358851797253615,24,6,0,0,5,69.2,292,54,28,26,8,22,9,3,0,78,"Jack Leftwich","sa3018169",676393
"Tyler Thornton","ASU",20,2,4,5.541484531536367,16,14,0,0,1,76.1,350,80,50,47,18,38,11,2,0,78,"Tyler Thornton","sa3018229",696263
"Julian Bosnic","SC",21,4,2,2.8421051918304547,22,4,0,0,4,50.2,206,22,19,16,2,25,9,5,0,78,"Julian Bosnic","sa3020734",669343
"Ben Chapman","SIU",,7,5,3.9673470623202287,15,15,1,0,0,81.2,352,87,40,36,7,18,5,3,0,78,"Ben Chapman","sa3028751",
"Louis Davenport","EKU",22,5,3,6.992805947305308,19,10,0,0,0,46.1,222,40,38,36,7,47,6,10,1,78,"Louis Davenport","sa3029861",
"Jason Goe","MORE",,3,5,4.3875,14,13,0,0,1,80,349,86,50,39,14,17,7,8,2,78,"Jason Goe","sa3032337",
"Jordan Patty","CMU",22,10,2,2.4635035810399972,15,15,3,3,0,91.1,368,72,28,25,4,28,4,4,0,78,"Jordan Patty","sa3039549",
"Christian Peters","PORT",23,5,4,2.631356017269717,13,12,0,0,1,78.2,331,65,31,23,2,23,11,3,0,78,"Christian Peters","sa3039770",
"Anthony Simonelli","VT",22,5,2,3.9150001493454036,13,13,0,0,0,66.2,275,42,33,29,4,28,5,0,0,77,"Anthony Simonelli","sa3017312",690206
"Sean Hunley","TENN",21,7,5,3.359446886495181,35,0,0,0,9,72.1,293,62,31,27,8,13,5,2,0,77,"Sean Hunley","sa3017316",695038
"Jake Miller","USD",20,6,2,2.5219779691176787,12,12,0,0,0,60.2,249,50,24,17,4,17,5,3,0,77,"Jake Miller","sa3018171",681313
"Trevin Michael","LAM",23,6,3,3.2926828042869456,12,12,2,2,0,68.1,292,56,30,25,3,29,6,8,0,77,"Trevin Michael","sa3020400",800723
"Jason Alvarez","GRAM",,4,4,5.192307583477574,13,7,0,0,1,60.2,277,58,44,35,3,26,10,6,0,77,"Jason Alvarez","sa3025975",
"Andy Archer","GT",23,5,5,4.8,15,14,1,1,0,75,344,73,48,40,9,36,8,3,1,77,"Andy Archer","sa3026149",
"Cal Carver","NWST",,6,5,3.1889764737399986,14,14,3,0,0,84.2,352,66,38,30,3,34,5,8,0,77,"Cal Carver","sa3028551",
"Sam Folks","UTM",24,3,6,5.237068793294552,16,13,0,0,0,77.1,339,81,51,45,6,21,14,5,0,77,"Sam Folks","sa3031514",
"Will Heflin","TENN",,3,3,4.066945736520224,18,16,0,0,0,79.2,338,82,40,36,12,17,5,7,0,77,"Will Heflin","sa3033525",
"Tristan Stevens","TEX",,11,3,3.3143711817765107,18,18,0,0,0,111.1,457,105,41,41,5,23,7,3,0,77,"Tristan Stevens","sa3043086",
"Jared Lyons","GMU",20,6,2,3.7327187627724236,12,12,2,0,0,72.1,313,50,38,30,2,38,7,6,0,76,"Jared Lyons","sa3020483",805723
"Kyle Jones","TOL",21,1,10,5.532786712246669,14,12,6,1,0,81.1,368,101,59,50,12,20,6,5,0,76,"Kyle Jones","sa3020556",675781
"Andrew Lindsey","CLT",21,6,2,4.888888888888889,20,12,0,0,0,81,361,90,47,44,5,29,10,11,0,76,"Andrew Lindsey","sa3022734",701604
"Luke Fox","DUKE",19,2,2,3.0535714285714284,20,9,0,0,0,56,247,59,31,19,4,15,8,3,0,76,"Luke Fox","sa3023673",803183
"Andrew Braun","CCSU",,9,1,3.642857142857143,15,14,1,1,0,84,349,83,35,34,9,12,9,4,0,76,"Andrew Braun","sa3027611",
"Liam Eddy","WICH",,5,8,6.141631102390243,15,15,0,0,0,77.2,350,92,59,53,5,22,10,4,0,76,"Liam Eddy","sa3030778",
"Joey Kosowsky","FDU",21,5,3,5.192307583477574,12,12,0,0,0,60.2,275,60,44,35,4,40,8,8,0,76,"Joey Kosowsky","sa3035651",
"C.J. Mayhue","ECU",,3,1,3.06,34,0,0,0,8,50,222,44,24,17,5,21,6,6,0,76,"C.J. Mayhue","sa3037382",
"Bryan Pope","CBU",,8,4,4.14522808454116,15,15,2,0,0,80.1,355,84,42,37,5,27,11,4,0,76,"Bryan Pope","sa3040080",
"Tyler Tuthill","APP",,4,6,3.3246267710265323,14,14,1,0,0,89.1,370,52,38,33,6,43,14,11,1,76,"Tyler Tuthill","sa3044185",
"Carson Palmquist","MIA",20,1,1,2.2164178473510217,25,0,0,0,14,44.2,168,22,11,11,6,8,4,0,0,75,"Carson Palmquist","31612",687223
"Thomas Harrington","CAM",19,6,3,3.449339322979606,16,14,1,1,0,75.2,328,65,37,29,6,28,10,11,0,75,"Thomas Harrington","31989",802419
"Michael Kirian","LOU",22,5,3,4.802884439215864,16,11,0,0,1,69.1,303,70,42,37,11,28,2,5,0,75,"Michael Kirian","sa3017594",690907
"RJ Petit","CHSO",21,6,5,2.7857142857142856,14,13,1,1,0,84,350,69,36,26,6,31,8,5,0,75,"RJ Petit","sa3017848",696275
"Nick Zwack","XAV",22,6,5,3.15,15,14,3,2,1,80,346,69,30,28,4,33,8,5,0,75,"Nick Zwack","sa3017867",686873
"Sean Sullivan","CAL",20,4,5,3.676595625318304,15,15,0,0,0,78.1,342,78,37,32,5,22,6,2,0,75,"Sean Sullivan","sa3018185",696155
"Dylan Tebrake","CREI",21,8,0,2.724770737561243,12,12,1,1,0,72.2,302,59,23,22,0,24,5,8,1,75,"Dylan Tebrake","sa3020477",700188
"Mack Anglin","CLEM",20,2,6,3.994082930391818,13,8,0,0,0,56.1,258,48,32,25,6,33,10,9,0,75,"Mack Anglin","sa3020620",683084
"Landen Bourassa","SF",24,7,4,2.8762886597938144,15,15,2,1,0,97,407,89,44,31,6,24,5,6,0,75,"Landen Bourassa","sa3027456",
"Connor Bovair","SIE",19,4,5,5.335329219445115,10,9,4,0,0,55.2,246,48,35,33,4,20,8,8,0,75,"Connor Bovair","sa3027465",
"Garrett Irvin","ARIZ",,6,4,4.584905528377158,18,18,2,1,0,88.1,398,96,48,45,6,35,2,6,0,75,"Garrett Irvin","sa3034450",
"Colin Scanlon","LAS",,7,2,3.024896169800306,13,13,2,1,0,80.1,343,72,38,27,7,22,10,7,0,75,"Colin Scanlon","sa3041638",
"Evan Justice","NCSU",22,5,2,3.7709496403070877,24,4,0,0,13,59.2,247,40,27,25,8,25,8,13,1,74,"Evan Justice","30008",687145
"Jason Ruffcorn","OU",22,4,2,4,21,3,0,0,3,54,225,42,24,24,12,17,8,3,0,74,"Jason Ruffcorn","sa3017193",674022
"Nick Mondak","SJU",23,4,3,1.9187818001986974,11,11,0,0,0,65.2,279,63,19,14,2,18,2,5,0,74,"Nick Mondak","sa3017274",687649
"Alex Garbrick","UPST",23,7,3,3.391959668951766,14,14,0,0,0,66.1,294,61,34,25,6,29,7,6,0,74,"Alex Garbrick","sa3017465",687885
"Zach Pettway","UCLA",22,3,5,4.556962025316456,15,14,1,0,0,79,326,76,43,40,8,16,5,2,0,74,"Zach Pettway","sa3018109",679903
"Jordan Jackson","GASO",22,4,6,5.187192313178013,16,14,0,0,0,67.2,302,82,45,39,9,14,1,7,0,74,"Jordan Jackson","sa3018172",689095
"Ryan Chasse","CAM",21,6,2,4.59574453164788,16,15,2,1,0,78.1,351,76,47,40,7,32,9,14,0,74,"Ryan Chasse","sa3020266",805989
"Tyler Hoffman","TULN",21,4,3,4.235294117647059,13,12,0,0,0,51,227,35,30,24,3,35,5,6,1,74,"Tyler Hoffman","sa3020449",700956
"Sam Gardner","MUR",,5,6,5.5048545728092595,15,13,2,1,0,68.2,297,75,47,42,11,26,3,4,0,74,"Sam Gardner","sa3031968",
"Chris Jefferson","NMSU",24,6,6,4.310924231555707,13,13,7,1,0,79.1,338,79,42,38,10,27,3,5,0,74,"Chris Jefferson","sa3034617",
"AJ Labas","LSU",22,4,2,5.546511627906977,16,15,1,0,0,86,383,104,54,53,14,17,9,1,0,74,"AJ Labas","sa3035814",
"Ryan Miller","NCCU",,10,0,2.209090832481702,13,12,2,2,0,73.1,299,55,26,18,3,22,4,2,0,74,"Ryan Miller","sa3038086",
"Tyler Owens","GASO",,7,2,3.6233766233766236,16,14,0,0,0,77,338,69,37,31,11,29,4,7,0,74,"Tyler Owens","sa3039305",
"Nathanial Tate","ETSU",,4,4,5.115789576395729,13,12,0,0,0,63.1,277,65,39,36,6,19,8,6,0,74,"Nathanial Tate","sa3043524",
"Travis Weston","CP",22,5,6,3.279352125427242,14,14,3,1,0,82.1,350,82,37,30,6,17,5,2,0,74,"Travis Weston","sa3045054",
"Mike Vasil","UVA",21,7,5,4.518367487642482,17,16,0,0,0,81.2,365,101,52,41,13,18,5,4,0,73,"Mike Vasil","30105",678024
"Johnathan Lavallee","LBSU",21,8,1,1.8870967741935485,11,9,1,1,0,62,238,35,15,13,3,16,1,2,1,73,"Johnathan Lavallee","sa3017993",702300
"Spencer Giesting","CLT",19,3,3,5.468354298353695,27,4,1,0,1,52.2,247,49,36,32,11,35,4,5,0,73,"Spencer Giesting","sa3020402",801517
"Ryan Jennings","LT",22,5,4,4.482213303570855,17,16,3,2,0,84.1,367,88,44,42,13,26,15,10,0,73,"Ryan Jennings","sa3020634",688214
"Shane Gray","EVAN",21,6,3,3.375,15,15,1,1,0,88,368,74,42,33,12,35,4,2,0,73,"Shane Gray","sa3020662",804904
"Jackson Kelley","MER",21,3,4,3.669903048539506,25,14,0,0,1,68.2,311,73,33,28,7,30,12,3,0,73,"Jackson Kelley","sa3020755",805958
"Sebastian Keane","NE",20,6,1,4.09478658179743,12,12,1,1,0,70.1,299,64,34,32,7,20,9,2,0,73,"Sebastian Keane","sa3020953",687187
"Tanner Witt","TEX",18,5,0,3.1578947368421053,28,0,0,0,5,57,237,40,22,20,4,25,4,4,0,73,"Tanner Witt","sa3025651",691027
"Jimmy Borzone","UTU",22,3,5,7.23445002485394,14,14,2,0,0,69.2,326,83,60,56,10,25,13,8,0,73,"Jimmy Borzone","sa3027414",
"Brandon Deskins","RICE",,3,4,3.881250092536213,17,7,0,0,1,53.1,233,42,27,23,6,29,6,6,0,73,"Brandon Deskins","sa3030199",
"Isaac Esqueda","USC",,6,3,3.413793103448276,15,14,0,0,0,87,374,79,37,33,7,32,5,15,0,73,"Isaac Esqueda","sa3031031",
"Taylor Lobus","MER",24,9,3,4.25,24,7,0,0,0,72,307,66,43,34,8,30,2,11,0,73,"Taylor Lobus","sa3036431",
"Michael Sansone","FAIR",21,9,2,2.577889348403342,12,9,4,1,1,66.1,275,52,20,19,2,15,9,1,0,73,"Michael Sansone","sa3041532",
"Alex Stiegler","BC",,4,3,4.990521146565618,17,8,0,0,1,70.1,314,85,39,39,6,20,8,5,0,73,"Alex Stiegler","sa3043120",
"Colby Stuart","ETSU",,6,1,3.2192308636953166,14,14,0,0,0,86.2,351,74,34,31,7,23,5,1,0,73,"Colby Stuart","sa3043257",
"Mason Studstill","FGCU",,7,3,3.0239999077148467,13,13,0,0,0,83.1,353,70,38,28,3,32,3,5,0,73,"Mason Studstill","sa3043268",
"Travis Adams","SAC",21,6,3,4.310924231555707,14,14,2,0,0,79.1,328,82,38,38,13,16,4,3,1,72,"Travis Adams","30180",701519
"Colton Gordon","UCF",22,5,2,2.7650603045052287,9,9,1,0,0,55.1,241,54,21,17,6,13,5,3,0,72,"Colton Gordon","31312",676467
"Alex Pham","SF",21,3,5,4.391566365978893,22,1,0,0,4,55.1,246,49,29,27,7,32,2,6,0,72,"Alex Pham","sa3017550",702129
"Shay Schanaman","NEB",21,5,2,5.079207728954061,13,12,0,0,0,67.1,300,63,44,38,7,25,12,4,0,72,"Shay Schanaman","sa3022933",681212
"Zach Barnes","GCU",,5,6,4.995000190544135,15,13,0,0,0,66.2,298,66,43,37,6,27,8,6,0,72,"Zach Barnes","sa3026607",
"Tyler Bosma","M-OH",21,2,4,3.9473684210526314,15,14,0,0,0,57,265,56,33,25,0,37,7,8,0,72,"Tyler Bosma","sa3027424",
"Chris Burica","CBU",,8,5,3.3642171703931627,15,15,5,3,0,104.1,425,94,45,39,7,18,9,4,0,72,"Chris Burica","sa3028050",
"Colin Clark","YSU",,6,6,6.719457245544753,15,14,0,0,1,73.2,333,93,61,55,13,17,2,10,1,72,"Colin Clark","sa3028973",
"Nicholas Dombkowski","HART",22,4,3,3.1325967511044657,10,10,1,1,0,60.1,256,42,27,21,5,27,9,3,0,72,"Nicholas Dombkowski","sa3030429",
"John Gaddis","AMCC",22,5,3,2.25,13,10,4,2,0,64,256,42,19,16,6,18,4,5,0,72,"John Gaddis","sa3031810",
"Matt Gilbertson","PITT",,6,5,4.447058823529412,13,13,1,0,0,85,363,90,44,42,8,20,5,8,0,72,"Matt Gilbertson","sa3032210",
"Jack Jett","HOF",,3,4,4.68208082161433,10,10,2,0,0,57.2,247,50,37,30,6,27,4,8,0,72,"Jack Jett","sa3034681",
"Drew McDaniel","MISS",,5,2,6.078533910011693,20,13,0,0,0,63.2,295,78,47,43,10,22,6,3,0,72,"Drew McDaniel","sa3037535",
"Tyler Schoff","BRY",,7,1,3.115384501112993,12,12,0,0,0,69.1,297,64,31,24,4,14,5,6,1,72,"Tyler Schoff","sa3041759",
"Matt Willadsen","NCSU",,5,3,4.7330678729499684,18,13,1,1,0,83.2,352,79,48,44,12,29,2,1,0,72,"Matt Willadsen","sa3045235",
"Cole Stupp","UK",20,4,5,4.757709411006353,13,13,0,0,0,75.2,338,92,45,40,6,15,8,2,0,71,"Cole Stupp","sa3021467",688501
"Chris Villaman","NCSU",20,5,2,4.35,18,7,1,1,2,60,241,45,30,29,10,16,2,4,2,71,"Chris Villaman","sa3023559",682994
"Cameron Doherty","EIU",,3,2,3.449339322979606,15,8,0,0,4,75.2,312,76,36,29,9,14,2,1,0,71,"Cameron Doherty","sa3030415",
"Jesse McCord","SAM",25,4,6,7.623529240697317,15,13,0,0,0,56.2,285,76,58,48,5,26,9,12,0,71,"Jesse McCord","sa3037497",
"Evan Sankey","NDSU",,7,3,4.764705729614202,15,15,1,0,0,79.1,355,87,49,42,6,25,3,8,2,71,"Evan Sankey","sa3041528",
"Bryce Miller","TA&M",22,3,2,4.447058723740102,13,10,0,0,0,56.2,264,48,34,28,8,37,13,6,0,70,"Bryce Miller","29837",682243
"Seth Halvorsen","MIZ",21,4,2,6,16,14,0,0,0,72,338,68,54,48,10,57,13,7,0,70,"Seth Halvorsen","33294",678020
"Samuel Strickland","SAM",22,5,4,5.0901637752669355,16,16,0,0,0,81.1,360,106,55,46,7,15,4,8,0,70,"Samuel Strickland","sa3017139",694436
"Trenton Denholm","UCI",21,6,2,4.609756097560975,16,16,0,0,0,82,365,94,49,42,5,28,8,5,0,70,"Trenton Denholm","sa3018139",671143
"Javi Rivera","FAU",21,7,0,4.825531758230274,14,14,2,0,0,78.1,337,73,43,42,6,32,6,6,0,70,"Javi Rivera","sa3018184",695373
"Trey Gibson","LIB",19,7,4,3.3230769230769233,13,13,1,0,0,65,267,51,29,24,0,21,10,6,0,70,"Trey Gibson","sa3032192",
"Jack Gonzales","UTU",22,2,5,4.6691730662517426,24,2,0,0,2,44.1,193,36,26,23,3,17,8,3,0,70,"Jack Gonzales","sa3032418",
"Harry Rutkowski","RUTG",22,2,4,4.222222222222222,13,13,0,0,0,81,349,75,48,38,14,32,1,9,0,70,"Harry Rutkowski","sa3041357",
"Joe Savino","ELON",20,0,3,3.0167597122456704,12,9,0,0,0,59.2,250,55,30,20,6,10,7,1,0,70,"Joe Savino","sa3041619",
"Tommy Sommer","IU",22,5,4,4.595744587599073,12,12,0,0,0,62.2,278,55,35,32,6,38,3,4,0,69,"Tommy Sommer","sa3016906",685311
"Griff McGarry","UVA",22,0,5,5.441860465116279,14,11,0,0,0,43,201,30,27,26,3,42,5,8,1,69,"Griff McGarry","sa3017130",676046
"Jack Carey","DUKE",21,4,3,5.242718640770723,15,15,0,0,0,68.2,305,68,42,40,4,25,10,10,0,69,"Jack Carey","sa3017887",681004
"Keyshawn Askew","CLEM",21,1,2,5.842105263157895,12,11,0,0,0,57,260,68,43,37,8,11,10,0,0,69,"Keyshawn Askew","sa3017916",681094
"Conor Larkin","PSU",22,3,8,5.089005133963278,13,12,0,0,0,63.2,289,68,40,36,4,24,6,6,0,69,"Conor Larkin","sa3018092",680212
"Chandler Champlain","USC",21,4,4,5.062500172427728,15,15,0,0,0,74.2,336,88,47,42,10,22,2,2,1,69,"Chandler Champlain","sa3018138",669441
"Brett Gillis","PORT",21,2,5,5.0844157103604335,14,11,0,0,0,51.1,232,50,32,29,7,16,7,7,0,69,"Brett Gillis","sa3020110",702094
"Cameron Weston","MICH",20,7,4,2.8079999143066434,14,14,1,0,0,83.1,341,68,32,26,4,29,8,9,0,69,"Cameron Weston","sa3020528",687721
"Tyler Morgan","ACU",20,3,3,5.830985915492958,17,11,0,0,0,71,324,68,52,46,7,40,8,11,0,69,"Tyler Morgan","sa3022862",809499
"Matt Boswell","USA",,3,3,5.071066186239414,16,16,0,0,0,65.2,287,67,39,37,5,22,8,3,0,69,"Matt Boswell","sa3027431",
"Harrison Cohen","GW",22,5,3,4.525139568368505,11,10,2,0,0,59.2,265,59,36,30,10,31,5,10,0,69,"Harrison Cohen","sa3029107",
"Connor McCullough","KSU",,5,4,4.771551567223925,16,15,0,0,0,77.1,344,81,54,41,12,30,6,16,0,69,"Connor McCullough","sa3037521",
"Raymond Pacella","MRSH",,2,7,5.4,11,10,1,0,0,60,275,68,39,36,2,23,11,2,0,69,"Raymond Pacella","sa3039321",
"Alaska Abney","CCU",21,3,2,4.993150554470152,22,3,0,0,5,48.2,211,45,31,27,4,14,8,0,0,68,"Alaska Abney","sa3017308",685095
"Lael Lockhart","ARK",23,3,3,4.4742858118174045,16,14,0,0,0,58.1,247,51,31,29,5,17,8,5,0,68,"Lael Lockhart","sa3017502",679712
"Samy Natera Jr.","NMSU",21,2,3,6.472602570609457,14,10,0,0,0,48.2,239,41,39,35,4,41,11,9,0,68,"Samy Natera Jr.","sa3020862",696519
"Jackson Fristoe","MSST",20,3,3,5.6938775510204085,16,13,0,0,0,49,226,41,32,31,9,37,4,5,1,68,"Jackson Fristoe","sa3022104",690977
"Jeremy Lee","USA",19,3,2,3.4615384615384617,11,9,0,0,1,52,209,43,26,20,3,9,5,3,1,68,"Jeremy Lee","sa3023227",814109
"Braden Carmichael","OU",,6,3,5.029411764705882,15,14,0,0,0,68,310,74,44,38,8,31,3,4,0,68,"Braden Carmichael","sa3028458",
"Kale Davis","OKST",21,2,3,4.263157787745682,26,0,0,0,1,50.2,236,49,28,24,4,32,2,4,0,68,"Kale Davis","sa3029916",686805
"Jordan Geber","MSM",,2,3,3.8784531204150525,11,10,1,1,0,60.1,253,47,34,26,9,26,8,2,0,68,"Jordan Geber","sa3032081",
"Harley Gollert","APSU",22,4,5,5.221698301124512,19,6,0,0,2,70.2,320,67,51,41,13,42,0,5,0,68,"Harley Gollert","sa3032372",
"Richie Holetz","OMA",,3,5,4.518828596133583,14,14,2,0,0,79.2,349,72,44,40,7,33,8,2,1,68,"Richie Holetz","sa3033968",
"Will Kinzeler","SELA",,4,4,4.3301888350788635,14,13,0,0,0,70.2,317,71,43,34,6,31,9,5,0,68,"Will Kinzeler","sa3035429",
"Dean McCarthy","CIN",,4,4,5.459016393442623,19,7,0,0,3,61,285,57,46,37,4,37,8,9,0,68,"Dean McCarthy","sa3037446",
"Jacob Menders","VMI",,6,3,6.011320581650051,17,12,2,0,0,88.1,405,100,68,59,14,39,13,6,0,68,"Jacob Menders","sa3037847",
"Adam Stephenson","ACU",,1,4,3.715596460310786,15,13,0,0,0,72.2,330,67,38,30,2,50,2,8,0,68,"Adam Stephenson","sa3043040",
"Blaine Traxel","CSUN",,5,1,3.779999884643558,19,10,3,0,3,83.1,363,86,43,35,9,15,7,3,0,68,"Blaine Traxel","sa3044024",
"Dom Velazquez","DEL",19,2,7,6.452830188679245,11,11,0,0,0,53,257,65,48,38,7,27,7,8,0,68,"Dom Velazquez","sa3044426",
"Mike Webb","URI",24,7,2,3.235955056179775,16,14,4,1,0,89,376,89,35,32,10,22,4,3,0,68,"Mike Webb","sa3044911",
"Blake Wimberley","MEM",,2,9,6.521739130434782,14,14,1,1,0,69,325,82,60,50,6,38,10,9,1,68,"Blake Wimberley","sa3045431",
"David Festa","HALL",21,6,4,2,15,11,3,2,0,72,294,44,27,16,5,33,4,3,0,67,"David Festa","30056",701581
"Tanner Bibee","CSUF",22,6,6,3.6133830021112434,16,14,1,1,0,89.2,376,84,42,36,4,21,10,7,1,67,"Tanner Bibee","30134",676440
"Nick Jones","GASO",22,1,0,1.4765624559950097,29,0,0,0,17,42.2,167,34,8,7,1,5,1,2,0,67,"Nick Jones","sa3017419",694559
"Donovan Benoit","TULN",22,4,4,5.6440677966101696,15,9,0,0,0,59,287,66,48,37,5,35,7,11,0,67,"Donovan Benoit","sa3017464",687630
"Tyler Myrick","FIU",23,7,4,5.425233451442773,14,14,1,0,0,71.1,323,78,49,43,8,27,6,9,0,67,"Tyler Myrick","sa3017541",686924
"Gabriel Hughes","GONZ",19,4,3,3.228260936493686,31,10,0,0,0,61.1,263,48,24,22,4,30,1,1,0,67,"Gabriel Hughes","sa3020661",687312
"Peyton Pallette","ARK",20,1,2,4.017857142857143,15,11,0,0,1,56,246,51,27,25,3,20,9,5,0,67,"Peyton Pallette","sa3020742",688883
"Bryce Osmond","OKST",20,2,5,7.421052631578948,13,10,0,0,1,57,268,63,49,47,9,33,6,9,0,67,"Bryce Osmond","sa3020800",683098
"Riley Frey","MILW",19,2,9,3.6,14,14,3,0,0,80,337,83,35,32,6,30,3,11,0,67,"Riley Frey","sa3022909",811319
"Sean Bergeron","WKU",,3,6,4.42436960607033,14,14,4,0,0,79.1,335,86,47,39,5,10,2,2,0,67,"Sean Bergeron","sa3027027",
"Jonathan Childress","TA&M",,3,4,4.613923939235931,15,11,0,0,0,52.2,237,53,29,27,5,24,5,2,0,67,"Jonathan Childress","sa3028840",
"Nick Durgin","STET",20,6,2,2.6129032258064515,11,10,1,1,0,62,254,46,19,18,5,17,6,2,0,67,"Nick Durgin","sa3030690",
"Lane Flamm","XAV",,4,5,4.408163093716248,12,12,1,0,0,65.1,303,70,45,32,6,28,10,8,0,67,"Lane Flamm","sa3031427",
"Logan Gerling","WASH",,2,6,4.12663741710155,16,14,0,0,0,76.1,330,77,37,35,6,22,8,2,0,67,"Logan Gerling","sa3032143",
"Houston Harding","MSST",,7,2,3.0483870967741935,21,8,0,0,0,62,256,50,25,21,8,21,2,4,1,67,"Houston Harding","sa3033204",
"Jordan Lussier","ILST",,6,3,4.358744245495159,15,14,1,0,0,74.1,316,71,38,36,10,30,5,5,1,67,"Jordan Lussier","sa3036708",
"Bradley McVay","PORT",,6,3,3.4105263842638194,13,10,0,0,0,63.1,270,51,30,24,2,25,11,6,0,67,"Bradley McVay","sa3037754",
"Joseph Sgambelluri","SFA",,3,4,5.268292560384505,13,13,0,0,0,54.2,271,46,34,32,3,51,15,11,0,67,"Joseph Sgambelluri","sa3042033",
"Brennan Stuprich","SELA",19,6,3,2.3142857863534667,14,12,3,1,0,81.2,329,66,29,21,5,22,5,2,0,67,"Brennan Stuprich","sa3043279",834863
"Jarret Whorff","LT",,9,2,3.9959998780517614,16,15,1,1,0,83.1,368,89,42,37,7,30,9,12,0,67,"Jarret Whorff","sa3045160",
"Cade Gibson","LT",23,4,3,6.404651390063313,23,11,1,1,0,71.2,332,95,57,51,7,19,9,4,0,66,"Cade Gibson","31815",806188
"Taylor Broadway","MISS",24,4,3,3.4429529319877643,30,1,0,0,16,49.2,203,46,20,19,4,9,1,4,0,66,"Taylor Broadway","sa3017205",699479
"Ben Harris","UGA",21,4,2,2.327586130353134,20,1,0,0,3,38.2,166,16,12,10,2,28,8,6,0,66,"Ben Harris","sa3017779",677946
"Carlos Lomeli","SMC",22,5,6,4.211009321685557,16,11,1,0,0,72.2,321,75,37,34,5,20,13,5,0,66,"Carlos Lomeli","sa3018108",676355
"Trystan Vrieling","GONZ",20,1,3,3.883561542365674,22,2,0,0,3,48.2,205,43,24,21,3,19,2,6,1,66,"Trystan Vrieling","sa3020681",801639
"T.J. Nichols","ARIZ",19,6,3,4.773480763587757,17,9,0,0,0,60.1,265,50,32,32,5,31,8,3,0,66,"T.J. Nichols","sa3023039",694375
"Luke Baley","TAR",,5,5,5.225806451612903,19,7,1,0,0,62,274,56,37,36,8,32,6,15,0,66,"Luke Baley","sa3026477",
"James Deloatch","NORF",21,7,3,2.875,13,10,3,1,0,72,319,56,32,23,3,47,7,7,0,66,"James Deloatch","sa3030096",
"Brian Edgington","ELON",22,4,3,4.075471844780107,16,13,1,1,2,70.2,306,76,41,32,8,16,4,5,0,66,"Brian Edgington","sa3030787",
"Ryan McLinskey","HALL",22,4,1,2.809248492968598,12,12,0,0,0,57.2,258,51,22,18,6,28,12,6,0,66,"Ryan McLinskey","sa3037699",
"Tyler Thomas","BAY",,5,2,2.4923076923076923,11,11,1,1,0,65,278,49,26,18,7,30,4,2,0,66,"Tyler Thomas","sa3043734",
"Sam Turcotte","STBK",,6,3,2.5270936910354425,12,11,3,0,0,67.2,290,59,32,19,3,26,3,3,0,66,"Sam Turcotte","sa3044141",
"Matt Svanson","LEH",22,4,4,2.303317452261054,13,12,0,0,0,70.1,311,60,30,18,2,24,12,6,0,65,"Matt Svanson","29629",694335
"Jesse Bergin","UCLA",21,6,4,4.179916451423564,16,16,0,0,0,79.2,342,85,50,37,7,23,5,4,0,65,"Jesse Bergin","sa3017133",685045
